runs,wickets,overs,target,run_rate,remaining_runs,remaining_overs,required_run_rate,win_probability
28,0,10.062685995714117,150,2.78,122,39.94,3.05,0.428
30,1,9.269790356640858,160,3.24,130,40.73,3.19,0.605
28,5,19.98534348735099,160,1.4,132,30.01,4.4,0.04
88,4,21.810482871758627,322,4.03,234,28.19,8.3,0.02
27,3,14.643503254529538,148,1.84,121,35.36,3.42,0.137
9,9,31.33047474172061,319,0.29,310,18.67,16.6,0.001
163,1,24.93113441188836,327,6.54,164,25.07,6.54,0.401
23,1,6.537901506848934,177,3.52,154,43.46,3.54,0.381
48,2,19.38434280148853,162,2.48,114,30.62,3.72,0.203
14,9,41.46948111079267,299,0.34,285,8.53,33.41,0.0
39,7,36.03656906878409,246,1.08,207,13.96,14.83,0.002
24,8,37.61918841109462,264,0.64,240,12.38,19.39,0.001
77,6,36.415261583758564,310,2.11,233,13.58,17.16,0.003
40,2,18.993785962236498,141,2.11,101,31.01,3.26,0.211
26,1,9.484876493454914,134,2.74,108,40.52,2.67,0.608
29,4,17.261023281489322,156,1.68,127,32.74,3.88,0.079
0,10,42.43033850833217,325,0.0,325,7.57,42.93,0.0
0,10,49.1211859002382,359,0.0,359,0.88,407.95,0.0
33,7,27.223115663370262,276,1.21,243,22.78,10.67,0.003
20,0,5.4365159715369,168,3.68,148,44.56,3.32,0.741
32,0,11.302016546040306,150,2.83,118,38.7,3.05,0.435
9,7,19.493625889231957,121,0.46,112,30.51,3.67,0.016
117,4,31.03634068668274,301,3.77,184,18.96,9.7,0.013
25,2,8.379214061239129,164,2.98,139,41.62,3.34,0.282
0,10,47.451078441944674,288,0.0,288,2.55,112.94,0.0
69,3,21.428765297798034,224,3.22,155,28.57,5.43,0.103
11,9,46.066289806617036,241,0.24,230,3.93,58.52,0.001
117,6,40.12348112406598,309,2.92,192,9.88,19.43,0.004
47,7,38.99467726320115,272,1.21,225,11.01,20.44,0.002
124,4,32.30238109020044,307,3.84,183,17.7,10.34,0.012
40,7,33.205271767333,271,1.2,231,16.79,13.76,0.002
137,4,33.710145584731166,324,4.06,187,16.29,11.48,0.012
0,10,33.292462416151196,270,0.0,270,16.71,16.16,0.0
57,5,29.917770412926256,201,1.91,144,20.08,7.17,0.01
71,7,49.38863083173,289,1.44,218,0.61,357.38,0.001
50,6,37.953075534156326,193,1.32,143,12.05,11.87,0.006
21,8,39.962587477663455,221,0.53,200,10.04,19.92,0.001
33,8,44.26082667876534,244,0.75,211,5.74,36.76,0.001
19,4,14.703789322663212,129,1.29,110,35.3,3.12,0.094
18,3,8.771187159277735,136,2.05,118,41.23,2.86,0.19
80,4,26.73024964693694,238,2.99,158,23.27,6.79,0.036
43,6,28.133631302867293,223,1.53,180,21.87,8.23,0.006
84,7,42.3131800977463,341,1.99,257,7.69,33.42,0.001
79,4,24.970261067705106,252,3.16,173,25.03,6.91,0.037
90,3,30.68838614949407,190,2.93,100,19.31,5.18,0.105
95,4,28.718192233105626,265,3.31,170,21.28,7.99,0.016
18,1,6.719125269082598,130,2.68,112,43.28,2.59,0.607
19,8,32.684670346861125,244,0.58,225,17.32,12.99,0.002
0,10,42.26194785984135,308,0.0,308,7.74,39.79,0.0
28,3,12.087524663411173,180,2.32,152,37.91,4.01,0.132
51,6,31.744928026696808,233,1.61,182,18.26,9.97,0.005
64,6,31.712474500088646,297,2.02,233,18.29,12.74,0.004
18,5,12.388323382536143,170,1.45,152,37.61,4.04,0.051
19,4,10.555860817883122,174,1.8,155,39.44,3.93,0.084
9,9,49.10233743394181,181,0.18,172,0.9,191.11,0.001
79,3,22.71736263438669,235,3.48,156,27.28,5.72,0.101
27,4,15.233977792558818,166,1.77,139,34.77,4.0,0.078
35,1,12.709604500446872,163,2.75,128,37.29,3.43,0.313
89,5,35.042077111245575,266,2.54,177,14.96,11.83,0.007
74,5,32.425038379727546,240,2.28,166,17.57,9.45,0.009
95,4,33.95984553443378,223,2.8,128,16.04,7.98,0.015
19,4,8.960271238015352,160,2.12,141,41.04,3.44,0.12
149,5,45.209056257429665,281,3.3,132,4.79,27.56,0.007
86,4,22.516987856407173,305,3.82,219,27.48,7.97,0.021
21,5,19.101623289366106,133,1.1,112,30.9,3.62,0.051
32,7,25.806265126148265,281,1.24,249,24.19,10.29,0.003
43,6,22.55297295864327,277,1.91,234,27.45,8.52,0.006
11,9,43.860965141261566,235,0.25,224,6.14,36.48,0.001
83,6,46.81674388390515,219,1.77,136,3.18,42.77,0.005
38,3,18.655394740232282,156,2.04,118,31.34,3.77,0.128
71,7,43.87711133569797,287,1.62,216,6.12,35.29,0.002
278,3,40.16854082898802,317,6.92,39,9.83,3.97,0.684
41,8,46.88634525551428,309,0.87,268,3.11,86.17,0.001
16,6,16.058764048364953,159,1.0,143,33.94,4.21,0.027
126,4,30.96316175544406,325,4.07,199,19.04,10.45,0.012
43,3,17.35450631332001,184,2.48,141,32.65,4.32,0.122
0,10,42.08425207179684,307,0.0,307,7.92,38.76,0.0
12,3,5.2395885756978915,151,2.29,139,44.76,3.11,0.191
49,7,30.416862329887824,361,1.61,312,19.58,15.93,0.002
59,5,20.264154407236312,307,2.91,248,29.74,8.34,0.01
28,5,19.52076681850191,163,1.43,135,30.48,4.43,0.04
138,4,34.02078457392126,323,4.06,185,15.98,11.58,0.012
34,8,43.316800219129725,256,0.78,222,6.68,33.23,0.001
37,7,32.41379261269968,257,1.14,220,17.59,12.51,0.002
116,6,43.39278403910251,306,2.67,190,6.61,28.74,0.003
31,4,16.90687003464635,168,1.83,137,33.09,4.14,0.075
21,8,28.377583464424152,303,0.74,282,21.62,13.04,0.001
131,2,25.27414425801842,286,5.18,155,24.73,6.27,0.219
16,0,5.52402047763933,129,2.9,113,44.48,2.54,0.742
81,5,30.056546441333307,281,2.69,200,19.94,10.03,0.008
79,6,34.76859458657787,332,2.27,253,15.23,16.61,0.003
85,5,31.63614819885815,283,2.69,198,18.36,10.78,0.008
74,6,38.13259544525397,283,1.94,209,11.87,17.61,0.004
86,5,30.71027878038847,293,2.8,207,19.29,10.73,0.008
14,4,8.003761468284061,138,1.75,124,42.0,2.95,0.127
10,5,10.240048583812015,130,0.98,120,39.76,3.02,0.067
42,7,31.841355989477858,294,1.32,252,18.16,13.88,0.002
21,4,17.37406363881381,120,1.21,99,32.63,3.03,0.094
24,3,8.584030806564463,177,2.8,153,41.42,3.69,0.185
95,3,24.332123455184604,253,3.9,158,25.67,6.16,0.101
61,6,29.94451691376449,298,2.04,237,20.06,11.81,0.004
26,4,19.793569475732294,126,1.31,100,30.21,3.31,0.086
98,5,37.41951660016001,274,2.62,176,12.58,13.99,0.007
9,9,33.969677364556006,307,0.26,298,16.03,18.59,0.001
40,3,19.97682624912524,154,2.0,114,30.02,3.8,0.124
71,6,38.96926380088523,268,1.82,197,11.03,17.86,0.004
20,8,34.1912769139866,238,0.58,218,15.81,13.79,0.002
20,8,33.6850420423056,247,0.59,227,16.31,13.92,0.002
29,7,29.90424653541806,221,0.97,192,20.1,9.55,0.003
15,2,5.512535063984876,153,2.72,138,44.49,3.1,0.279
40,7,36.34282325646001,245,1.1,205,13.66,15.01,0.002
72,4,21.92188059991204,260,3.28,188,28.08,6.7,0.043
37,8,47.4174369571395,274,0.78,237,2.58,91.86,0.001
79,7,41.80931469847424,321,1.89,242,8.19,29.55,0.001
68,6,31.44625112890905,317,2.16,249,18.55,13.42,0.004
27,4,16.348189181867124,157,1.65,130,33.65,3.86,0.079
24,4,14.167282697494997,161,1.69,137,35.83,3.82,0.082
56,3,20.317317695489713,199,2.76,143,29.68,4.82,0.11
64,6,26.445557461100833,355,2.42,291,23.55,12.36,0.004
28,5,18.322947951752617,174,1.53,146,31.68,4.61,0.039
76,5,28.171827292661725,284,2.7,208,21.83,9.53,0.008
31,2,12.441669148093368,168,2.49,137,37.56,3.65,0.21
0,10,48.997076577147496,262,0.0,262,1.0,262.0,0.0
32,1,9.856604973424723,158,3.25,126,40.14,3.14,0.615
41,8,46.93748628444674,305,0.87,264,3.06,86.27,0.001
41,8,46.11101051312127,306,0.89,265,3.89,68.12,0.001
49,6,28.64122168187741,250,1.71,201,21.36,9.41,0.006
40,7,37.620962232623796,242,1.06,202,12.38,16.32,0.002
89,4,24.62217340876645,287,3.61,198,25.38,7.8,0.021
71,6,33.35155598940972,310,2.13,239,16.65,14.35,0.004
107,1,20.32591718395034,280,5.26,173,29.67,5.83,0.329
12,7,18.55215589034504,155,0.65,143,31.45,4.55,0.012
60,6,31.020340377628116,281,1.93,221,18.98,11.64,0.005
34,7,27.415835338279116,279,1.24,245,22.58,10.85,0.003
23,8,31.07913661174915,306,0.74,283,18.92,14.96,0.001
33,2,17.899726157916035,127,1.84,94,32.1,2.93,0.216
46,5,21.513102431764786,226,2.14,180,28.49,6.32,0.015
22,1,8.775408228300918,122,2.51,100,41.22,2.43,0.609
24,0,7.3524367522492575,145,3.26,121,42.65,2.84,0.754
38,2,16.40557083528573,154,2.32,116,33.59,3.45,0.212
15,4,8.34110866987456,140,1.8,125,41.66,3.0,0.127
24,2,9.669861888563332,139,2.48,115,40.33,2.85,0.281
14,9,41.58177824272717,304,0.34,290,8.42,34.44,0.0
17,2,6.749316365751019,139,2.52,122,43.25,2.82,0.287
44,7,34.652425727063424,286,1.27,242,15.35,15.77,0.002
32,4,17.265098696693023,172,1.85,140,32.73,4.28,0.071
57,7,44.21955563186569,232,1.29,175,5.78,30.28,0.002
46,6,26.82465280598748,249,1.71,203,23.18,8.76,0.006
14,7,18.750940669752158,171,0.75,157,31.25,5.02,0.007
149,2,28.293752106024552,280,5.27,131,21.71,6.03,0.253
74,3,22.188110857037096,229,3.34,155,27.81,5.57,0.102
125,2,30.39354791014236,227,4.11,102,19.61,5.2,0.224
21,2,10.15397907468567,142,2.07,121,39.85,3.04,0.227
0,10,49.8645726265648,280,0.0,280,0.14,2000.0,0.0
90,4,24.150014496352288,298,3.73,208,25.85,8.05,0.019
69,4,20.67037878683159,266,3.34,197,29.33,6.72,0.044
137,4,36.95944317423192,295,3.71,158,13.04,12.12,0.012
85,3,21.37547329228996,262,3.98,177,28.62,6.18,0.103
81,7,42.4973437262941,328,1.91,247,7.5,32.93,0.001
122,4,25.442182596219137,382,4.8,260,24.56,10.59,0.012
156,3,37.38012859694457,264,4.17,108,12.62,8.56,0.03
18,4,9.835394739884894,141,1.83,123,40.16,3.06,0.125
40,8,43.07536334998003,295,0.93,255,6.92,36.85,0.001
136,4,38.107309405014945,285,3.57,149,11.89,12.53,0.012
21,4,14.527255030788456,143,1.45,122,35.47,3.44,0.088
21,3,11.5378704385604,146,1.82,125,38.46,3.25,0.148
43,2,19.2331556926531,147,2.24,104,30.77,3.38,0.212
16,9,48.923176371435694,332,0.33,316,1.08,292.59,0.0
27,4,16.557420855517638,152,1.63,125,33.44,3.74,0.082
46,6,25.5257244025985,264,1.8,218,24.47,8.91,0.006
20,1,6.3509101572801345,156,3.15,136,43.65,3.12,0.598
110,2,22.875238830480463,275,4.81,165,27.12,6.08,0.202
61,6,30.709400694489624,290,1.99,229,19.29,11.87,0.004
14,9,47.89060756285843,287,0.29,273,2.11,129.38,0.0
74,5,28.2531220223029,274,2.62,200,21.75,9.2,0.009
40,8,41.85982967799595,297,0.96,257,8.14,31.57,0.001
32,7,29.620743915600524,246,1.08,214,20.38,10.5,0.003
21,1,6.835325604598315,148,3.07,127,43.16,2.94,0.613
32,5,19.17537238353983,185,1.67,153,30.82,4.96,0.035
6,9,30.899727852399646,228,0.19,222,19.1,11.62,0.001
87,7,47.77672846690059,353,1.82,266,2.22,119.82,0.001
87,6,43.6608661888055,229,1.99,142,6.34,22.4,0.005
20,5,15.276002638048144,159,1.31,139,34.72,4.0,0.047
14,5,14.904942350862358,120,0.94,106,35.1,3.02,0.064
30,3,14.052783520125534,166,2.13,136,35.95,3.78,0.134
51,7,46.51245033361264,208,1.1,157,3.49,44.99,0.002
32,8,43.36997688957743,241,0.74,209,6.63,31.52,0.001
21,8,39.8697544513827,221,0.53,200,10.13,19.74,0.001
0,10,22.673080140090242,269,0.0,269,27.33,9.84,0.0
32,7,27.697131693444508,262,1.16,230,22.3,10.31,0.003
106,3,25.894928515781878,260,4.09,154,24.11,6.39,0.099
19,5,16.402914840171768,143,1.16,124,33.6,3.69,0.051
81,4,27.726262076694514,232,2.92,151,22.27,6.78,0.035
17,1,6.3723446533739505,135,2.67,118,43.63,2.7,0.38
26,2,10.931466807385663,160,2.38,134,39.07,3.43,0.22
32,8,44.89653182760259,240,0.71,208,5.1,40.78,0.001
111,5,38.82558951641405,299,2.86,188,11.17,16.83,0.006
61,5,24.02907840765892,264,2.54,203,25.97,7.82,0.01
57,6,28.271766302774477,294,2.02,237,21.73,10.91,0.005
103,2,21.649949868198984,275,4.76,172,28.35,6.07,0.198
95,4,38.33509402223026,197,2.48,102,11.66,8.75,0.015
45,8,40.28842306544358,332,1.12,287,9.71,29.56,0.001
0,10,39.34783355914216,362,0.0,362,10.65,33.99,0.0
70,6,37.51752761755023,272,1.87,202,12.48,16.19,0.004
18,5,14.202695241175812,153,1.27,135,35.8,3.77,0.052
66,5,20.208649065821547,340,3.27,274,29.79,9.2,0.009
89,5,26.14304457426537,355,3.4,266,23.86,11.15,0.007
19,5,19.885684614244504,120,0.96,101,30.11,3.35,0.054
133,4,38.97230900712481,271,3.41,138,11.03,12.51,0.012
11,7,19.82090859124796,133,0.55,122,30.18,4.04,0.014
21,3,11.220443905340172,153,1.87,132,38.78,3.4,0.142
59,5,22.956820342173682,268,2.57,209,27.04,7.73,0.01
132,6,49.09614947520711,348,2.69,216,0.9,240.0,0.002
25,4,15.164663582010915,155,1.65,130,34.84,3.73,0.084
74,5,32.54713965244531,238,2.27,164,17.45,9.4,0.009
92,4,24.483787242786782,299,3.76,207,25.52,8.11,0.019
26,2,8.196105544219698,175,3.17,149,41.8,3.56,0.279
118,3,26.954447269912677,277,4.38,159,23.05,6.9,0.09
7,9,36.59739478917406,229,0.19,222,13.4,16.57,0.001
46,6,28.094898912251843,238,1.64,192,21.91,8.76,0.006
76,7,44.24477286859615,309,1.72,233,5.76,40.45,0.001
20,6,18.00216574959122,171,1.11,151,32.0,4.72,0.022
27,3,8.881212708678422,192,3.04,165,41.12,4.01,0.179
38,8,47.14545252461028,284,0.81,246,2.85,86.32,0.001
25,7,22.018835728769854,255,1.14,230,27.98,8.22,0.004
73,5,30.938249815413503,248,2.36,175,19.06,9.18,0.009
15,9,40.64014067585882,326,0.37,311,9.36,33.23,0.0
23,6,19.59411487440113,177,1.17,154,30.41,5.06,0.019
71,6,37.2274042179925,279,1.91,208,12.77,16.29,0.004
18,3,11.093848241802261,132,1.62,114,38.91,2.93,0.155
8,7,18.108218624247737,120,0.44,112,31.89,3.51,0.018
35,0,11.511978626143396,160,3.04,125,38.49,3.25,0.436
12,9,41.505375128061104,248,0.29,236,8.49,27.8,0.001
21,4,15.019215585205341,137,1.4,116,34.98,3.32,0.09
75,6,37.28315999323446,294,2.01,219,12.72,17.22,0.004
13,9,47.44842787605437,269,0.27,256,2.55,100.39,0.0
18,8,28.749749408099465,260,0.63,242,21.25,11.39,0.002
41,7,29.301313651730947,313,1.4,272,20.7,13.14,0.002
111,3,25.746510564401543,273,4.31,162,24.25,6.68,0.096
33,4,19.665056452713923,154,1.68,121,30.33,3.99,0.074
31,7,26.40447639162127,264,1.17,233,23.6,9.87,0.003
0,10,32.126338952004176,310,0.0,310,17.87,17.35,0.0
10,9,49.36962074767967,215,0.2,205,0.63,325.4,0.001
141,5,47.19940516932009,265,2.99,124,2.8,44.29,0.007
15,9,43.79688312319048,322,0.34,307,6.2,49.52,0.0
13,9,45.010874106718624,273,0.29,260,4.99,52.1,0.0
72,5,26.053213248141933,290,2.76,218,23.95,9.1,0.009
50,7,34.58499472298592,323,1.45,273,15.42,17.7,0.002
78,7,45.27800253212963,315,1.72,237,4.72,50.21,0.001
41,6,22.682784424610887,262,1.81,221,27.32,8.09,0.006
104,6,48.2793115255461,274,2.15,170,1.72,98.84,0.003
94,4,23.710372793113237,316,3.96,222,26.29,8.44,0.018
69,6,32.0487199426947,317,2.15,248,17.95,13.82,0.004
70,6,36.94121209725674,276,1.89,206,13.06,15.77,0.004
147,5,47.77664058841722,277,3.08,130,2.22,58.56,0.006
31,3,16.00773233235197,151,1.94,120,33.99,3.53,0.136
88,6,38.5758940207389,334,2.28,246,11.42,21.54,0.003
63,6,28.436701376483697,322,2.22,259,21.56,12.01,0.004
21,4,17.085071327928848,120,1.23,99,32.91,3.01,0.096
23,8,39.94730779083758,236,0.58,213,10.05,21.19,0.001
77,5,29.850002607823097,269,2.58,192,20.15,9.53,0.008
42,7,34.74382192923541,271,1.21,229,15.26,15.01,0.002
22,5,19.530548086005545,138,1.13,116,30.47,3.81,0.047
32,7,26.657327832242224,270,1.2,238,23.34,10.2,0.003
48,7,32.78094129446302,330,1.46,282,17.22,16.38,0.002
26,7,23.22098664214298,257,1.12,231,26.78,8.63,0.003
36,1,13.92676429314656,153,2.58,117,36.07,3.24,0.316
74,7,48.27382215418868,299,1.53,225,1.73,130.06,0.001
91,5,28.016039301917782,342,3.25,251,21.98,11.42,0.007
98,5,38.026416662946524,271,2.58,173,11.97,14.45,0.007
48,4,23.497123710022617,177,2.04,129,26.5,4.87,0.058
20,7,20.980929381157235,217,0.95,197,29.02,6.79,0.004
107,3,23.322393431020625,291,4.59,184,26.68,6.9,0.098
76,3,23.41384897035424,221,3.25,145,26.59,5.45,0.103
91,4,29.48810521738791,245,3.09,154,20.51,7.51,0.019
56,6,29.456144149161343,280,1.9,224,20.54,10.91,0.005
83,2,27.371921714729226,182,3.03,99,22.63,4.37,0.199
24,4,11.065360321284714,198,2.17,174,38.93,4.47,0.078
43,6,27.3233965325239,233,1.57,190,22.68,8.38,0.006
17,5,12.609675518929317,162,1.35,145,37.39,3.88,0.052
26,3,10.676110383309432,188,2.44,162,39.32,4.12,0.133
11,9,46.96905728035255,237,0.23,226,3.03,74.59,0.001
43,7,32.22275059164669,298,1.33,255,17.78,14.34,0.002
27,8,34.67705261560629,327,0.78,300,15.32,19.58,0.001
58,5,23.08071516500137,265,2.51,207,26.92,7.69,0.01
63,7,45.90414013616889,256,1.37,193,4.1,47.07,0.002
21,8,33.70687203108494,263,0.62,242,16.29,14.86,0.001
41,7,39.612644128561435,235,1.04,194,10.39,18.67,0.002
34,6,21.585311106247122,228,1.58,194,28.41,6.83,0.007
0,10,48.200534636860645,214,0.0,214,1.8,118.89,0.0
11,9,41.920758057124175,226,0.26,215,8.08,26.61,0.001
241,4,43.42768083565446,345,5.55,104,6.57,15.83,0.015
20,4,12.748742034158942,154,1.57,134,37.25,3.6,0.087
29,3,17.19334435420488,133,1.69,104,32.81,3.17,0.143
27,3,17.853196985760967,120,1.51,93,32.15,2.89,0.149
38,3,17.190915046109204,169,2.21,131,32.81,3.99,0.125
70,7,43.49336729469296,282,1.61,212,6.51,32.57,0.002
14,4,6.434815784386645,168,2.18,154,43.57,3.53,0.12
19,3,8.424499504134843,142,2.26,123,41.58,2.96,0.199
32,3,17.326169178345666,145,1.85,113,32.67,3.46,0.135
29,3,13.994283859224964,164,2.07,135,36.01,3.75,0.132
33,3,15.433682624728176,164,2.14,131,34.57,3.79,0.133
13,9,40.9074435163985,277,0.32,264,9.09,29.04,0.001
66,6,30.34069672514211,320,2.18,254,19.66,12.92,0.004
9,5,5.25967975818356,162,1.71,153,44.74,3.42,0.08
125,1,24.319524456688786,270,5.14,145,25.68,5.65,0.339
61,5,23.35482170826615,274,2.61,213,26.65,7.99,0.01
20,2,10.127537125004459,139,1.97,119,39.87,2.98,0.224
151,4,35.42638048706557,339,4.26,188,14.57,12.9,0.011
42,7,36.5943734770771,260,1.15,218,13.41,16.26,0.002
79,6,37.440194857344395,307,2.11,228,12.56,18.15,0.003
0,10,37.781192550136645,247,0.0,247,12.22,20.21,0.0
12,1,5.002377211953356,120,2.4,108,45.0,2.4,0.382
43,8,47.926436173102495,318,0.9,275,2.07,132.85,0.001
121,5,41.639394517459834,228,2.91,107,8.36,12.8,0.01
35,8,45.679176346517835,258,0.77,223,4.32,51.62,0.001
19,1,5.703948288834536,160,3.33,141,44.3,3.18,0.614
41,8,47.023645810358275,304,0.87,263,2.98,88.26,0.001
43,8,41.44048379096471,321,1.04,278,8.56,32.48,0.001
119,6,42.67486143314144,313,2.79,194,7.33,26.47,0.003
20,2,9.197932312488582,120,2.17,100,40.8,2.45,0.29
62,7,38.245011301336895,367,1.62,305,11.75,25.96,0.001
70,7,48.19625103389409,285,1.45,215,1.8,119.44,0.001
5,9,35.53463036381723,157,0.14,152,14.47,10.5,0.002
130,3,30.675263208107292,268,4.24,138,19.32,7.14,0.077
0,10,47.55333549870486,261,0.0,261,2.45,106.53,0.0
53,6,24.93217047804962,311,2.13,258,25.07,10.29,0.005
37,7,31.968210483971543,261,1.16,224,18.03,12.42,0.002
107,4,26.435223207246477,323,4.05,216,23.56,9.17,0.013
14,9,46.97807996121346,302,0.3,288,3.02,95.36,0.0
19,2,8.423812704447826,124,2.26,105,41.58,2.53,0.29
6,9,27.550386537140668,274,0.22,268,22.45,11.94,0.001
85,5,35.912859862344725,248,2.37,163,14.09,11.57,0.008
14,9,40.63579422900066,287,0.34,273,9.36,29.17,0.001
53,6,31.235839134986136,248,1.7,195,18.76,10.39,0.005
70,7,45.90129848546543,282,1.53,212,4.1,51.71,0.001
13,9,47.389615109774226,269,0.27,256,2.61,98.08,0.0
23,1,7.894365043711258,144,2.91,121,42.11,2.87,0.601
105,4,23.106674279361847,362,4.54,257,26.89,9.56,0.013
16,2,6.05565597745195,151,2.64,135,43.94,3.07,0.275
23,5,19.82374958184993,137,1.16,114,30.18,3.78,0.048
117,4,29.159069808677096,320,4.01,203,20.84,9.74,0.013
15,9,45.9857718729477,320,0.33,305,4.01,76.06,0.0
0,10,43.09494451094313,200,0.0,200,6.91,28.94,0.0
10,6,10.737487700239358,161,0.93,151,39.26,3.85,0.033
17,4,9.186366863340307,146,1.85,129,40.81,3.16,0.121
65,6,31.517030244050016,300,2.06,235,18.48,12.72,0.004
55,6,28.94530876064522,279,1.9,224,21.05,10.64,0.005
11,7,16.98699386435107,160,0.65,149,33.01,4.51,0.012
0,10,45.47538880492259,242,0.0,242,4.52,53.54,0.0
9,9,46.7314884257699,184,0.19,175,3.27,53.52,0.001
132,3,23.11751472530732,361,5.71,229,26.88,8.52,0.077
32,8,45.06361507010841,241,0.71,209,4.94,42.31,0.001
44,6,22.277700241833767,287,1.98,243,27.72,8.77,0.006
99,5,38.156757432336505,273,2.59,174,11.84,14.7,0.007
37,7,26.417399789647586,315,1.4,278,23.58,11.79,0.002
25,3,10.516242042823235,185,2.38,160,39.48,4.05,0.134
0,10,46.75703905566597,286,0.0,286,3.24,88.27,0.0
42,5,25.434346701989146,174,1.65,132,24.57,5.37,0.028
8,9,38.05191681450816,246,0.21,238,11.95,19.92,0.001
63,5,21.522821649408147,309,2.93,246,28.48,8.64,0.009
19,1,5.84963953593056,163,3.25,144,44.15,3.26,0.382
31,0,9.523866141132615,145,3.25,114,40.48,2.82,0.761
40,6,27.329876577046598,216,1.46,176,22.67,7.76,0.006
162,3,36.04839607068631,285,4.49,123,13.95,8.82,0.03
8,8,20.063089696067557,163,0.4,155,29.94,5.18,0.004
21,8,36.296980662994265,234,0.58,213,13.7,15.55,0.001
160,4,36.43860152443802,350,4.39,190,13.56,14.01,0.01
55,7,36.67711582975239,337,1.5,282,13.32,21.17,0.001
102,4,27.163483430922877,299,3.76,197,22.84,8.63,0.015
111,6,46.169876755467676,292,2.4,181,3.83,47.26,0.003
13,8,27.0138433091277,201,0.48,188,22.99,8.18,0.002
28,7,25.261933707348717,250,1.11,222,24.74,8.97,0.003
22,4,13.972136855478215,151,1.57,129,36.03,3.58,0.087
35,4,18.84447893103514,168,1.86,133,31.16,4.27,0.071
17,2,6.905052163323651,135,2.46,118,43.09,2.74,0.289
27,8,33.50908821272766,331,0.81,304,16.49,18.44,0.001
33,1,16.18410847671918,122,2.04,89,33.82,2.63,0.324
16,7,18.68698645184593,188,0.86,172,31.31,5.49,0.006
54,7,39.686653474894456,309,1.36,255,10.31,24.73,0.001
31,4,19.724953242265425,148,1.57,117,30.28,3.86,0.075
28,3,15.898815140591399,141,1.76,113,34.1,3.31,0.139
26,2,12.60759871101676,139,2.06,113,37.39,3.02,0.227
50,7,39.86862809818802,282,1.25,232,10.13,22.9,0.002
30,0,10.83678160955121,149,2.77,119,39.16,3.04,0.429
46,6,25.41891921126591,267,1.81,221,24.58,8.99,0.006
88,4,27.81185522347375,253,3.16,165,22.19,7.44,0.02
81,5,35.93254607085716,237,2.25,156,14.07,11.09,0.008
97,5,33.497756704984795,304,2.9,207,16.5,12.55,0.007
13,9,41.48243028253287,266,0.31,253,8.52,29.69,0.001
21,1,7.013814526680717,146,2.99,125,42.99,2.91,0.606
14,6,18.339832615072872,129,0.76,115,31.66,3.63,0.032
33,2,17.60603534489209,126,1.87,93,32.39,2.87,0.224
24,4,11.570760751644869,191,2.07,167,38.43,4.35,0.078
42,2,18.01302142353994,156,2.33,114,31.99,3.56,0.204
26,4,18.939439136430654,133,1.37,107,31.06,3.44,0.083
33,7,28.48480078673652,262,1.16,229,21.52,10.64,0.003
74,6,34.86670155168152,309,2.12,235,15.13,15.53,0.004
82,4,22.149523112531632,294,3.7,212,27.85,7.61,0.034
25,8,37.376160409102155,275,0.67,250,12.62,19.81,0.001
80,2,20.1274402360811,241,3.97,161,29.87,5.39,0.189
27,4,18.062765479164216,144,1.49,117,31.94,3.66,0.08
49,6,29.353462513566097,242,1.67,193,20.65,9.35,0.006
17,3,6.0672362137605775,174,2.8,157,43.93,3.57,0.194
16,4,8.590510563530017,143,1.86,127,41.41,3.07,0.126
114,2,23.808629461393718,271,4.79,157,26.19,5.99,0.208
0,10,47.431072012629045,264,0.0,264,2.57,102.72,0.0
63,6,37.468030092954066,247,1.68,184,12.53,14.68,0.004
29,1,8.965695627525099,158,3.23,129,41.03,3.14,0.611
16,9,43.08431057513932,336,0.37,320,6.92,46.24,0.0
24,8,37.95353467736815,260,0.63,236,12.05,19.59,0.001
39,7,32.49259365661939,274,1.2,235,17.51,13.42,0.002
37,8,41.91318322741298,274,0.88,237,8.09,29.3,0.001
118,3,23.18494314843307,323,5.09,205,26.82,7.64,0.087
21,5,14.967547288423374,167,1.4,146,35.03,4.17,0.046
19,8,28.04105250989417,286,0.68,267,21.96,12.16,0.002
154,2,29.697879001706323,273,5.19,119,20.3,5.86,0.263
86,4,29.224686740446042,235,2.94,149,20.78,7.17,0.021
64,5,30.428320616604736,222,2.1,158,19.57,8.07,0.009
79,6,47.691721320763136,209,1.66,130,2.31,56.28,0.005
132,5,45.60105303933041,248,2.89,116,4.4,26.36,0.008
9,9,44.407266645152276,196,0.2,187,5.59,33.45,0.001
15,9,41.063756490888224,323,0.37,308,8.94,34.45,0.0
0,10,47.454264826937845,296,0.0,296,2.55,116.08,0.0
18,4,9.432258875573147,150,1.91,132,40.57,3.25,0.119
45,1,16.930546765058278,155,2.66,110,33.07,3.33,0.315
44,6,27.27751755445632,237,1.61,193,22.72,8.49,0.006
33,8,43.094052190553235,247,0.77,214,6.91,30.97,0.001
70,4,27.73245701852296,202,2.52,132,22.27,5.93,0.044
53,7,38.661563270371495,310,1.37,257,11.34,22.66,0.001
17,4,11.25319573620123,147,1.51,130,38.75,3.35,0.095
26,5,16.358621583945208,182,1.59,156,33.64,4.64,0.04
29,8,37.92992427669526,320,0.76,291,12.07,24.11,0.001
9,6,12.413030399947582,131,0.73,122,37.59,3.25,0.039
55,5,20.811017059471702,278,2.64,223,29.19,7.64,0.01
38,1,16.918981601610714,133,2.25,95,33.08,2.87,0.321
